,movieId,title,genres,scores
922,1267,"manchurian candidate, the",Crime Thriller War,16.236006621870448
213,261,little women,Drama,16.232009934127724
2651,3752,"me, myself & irene",Adventure Comedy,16.211620953728925
2669,3785,scary movie,Comedy Horror,16.20450036424128
6110,59369,taken,Action Crime Drama Thriller,16.176215482702975
743,1022,cinderella,Animation Children Fantasy Musical Romance,16.126013799789355
2265,3174,man on the moon,Comedy Drama,16.119530642558612
1922,2694,big daddy,Comedy,16.117145997624153
835,1172,cinema paradiso (nuovo cinema paradiso),Drama,16.089089080671627
1563,2186,strangers on a train,Crime Drama Film-Noir Thriller,16.05633596865507
7219,98809,"hobbit: an unexpected journey, the",Adventure Fantasy IMAX,16.02471975730454
1811,2528,logan's run,Action Adventure Sci-Fi,15.9679934586579
2791,3967,billy elliot,Drama,15.967560340757785
1425,2021,dune,Adventure Sci-Fi,15.966958525167342
3045,4367,lara croft: tomb raider,Action Adventure,15.951354726630822
1823,2541,cruel intentions,Drama,15.950714902714415
6263,64839,"wrestler, the",Drama,15.933148172339617
1720,2409,rocky ii,Action Drama,15.926821329173862
175,216,billy madison,Comedy,15.893353914356226
1737,2427,"thin red line, the",Action Drama War,15.848562608490194
4205,6754,underworld,Action Fantasy Horror,15.84099788006783
5464,38038,wallace & gromit in the curse of the were-rabbit,Adventure Animation Children Comedy,15.82492674866658
7901,134853,inside out,Adventure Animation Children Comedy Drama Fantasy,15.786502039760464
39,44,mortal kombat,Action Adventure Fantasy,15.777568934004046
663,914,my fair lady,Comedy Drama Musical Romance,15.749321769910182
7550,111759,edge of tomorrow,Action Sci-Fi IMAX,15.720683832279928
2553,3617,road trip,Comedy,15.672780215137383
4560,7451,mean girls,Comedy,15.622769820942334
2045,2871,deliverance,Adventure Drama Thriller,15.616637195038667
151,186,nine months,Comedy Romance,15.610194613136018
5988,55765,american gangster,Crime Drama Thriller,15.561126008060349
2485,3510,frequency,Drama Thriller,15.560774977461136
2202,3082,"world is not enough, the",Action Adventure Thriller,15.54975223053956
1524,2140,"dark crystal, the",Adventure Fantasy,15.479679777270206
3993,6287,anger management,Comedy,15.47710633127229
899,1244,manhattan,Comedy Drama Romance,15.46280289440546
215,265,like water for chocolate (como agua para chocolate),Drama Fantasy Romance,15.432691103470129
1353,1947,west side story,Drama Musical Romance,15.415740912491836
602,805,"time to kill, a",Drama Thriller,15.412339732796788
771,1059,william shakespeare's romeo + juliet,Drama Romance,15.410722704922724
6393,69757,(500) days of summer,Comedy Drama Romance,15.397811891637215
587,783,"hunchback of notre dame, the",Animation Children Drama Musical Romance,15.366236187288465
5360,33615,madagascar,Adventure Animation Children Comedy,15.359068293401611
6716,81591,black swan,Drama Thriller,15.327031901425551
6743,82459,true grit,Western,15.318132170970937
437,524,rudy,Drama,15.296367808781614
3197,4623,major league,Comedy,15.287319409639041
4752,8376,napoleon dynamite,Comedy,15.258684738999882
2723,3863,"cell, the",Drama Horror Thriller,15.115508675239283
658,909,"apartment, the",Comedy Drama Romance,15.113866473838526
746,1025,"sword in the stone, the",Animation Children Fantasy Musical,15.073679714412712
199,246,hoop dreams,Documentary,15.049449008338076
2248,3148,"cider house rules, the",Drama,15.044120718753504
87,101,bottle rocket,Adventure Comedy Crime Romance,15.002377979212508
6341,68237,moon,Drama Mystery Sci-Fi Thriller,14.98032624964899
785,1084,bonnie and clyde,Crime Drama,14.962839132429696
3743,5673,punch-drunk love,Comedy Drama Romance,14.942789404660974
2642,3740,big trouble in little china,Action Adventure Comedy Fantasy,14.938929256281742
4564,7458,troy,Action Adventure Drama War,14.934340941243615
3615,5444,lilo & stitch,Adventure Animation Children Sci-Fi,14.908710552177695
6092,58998,forgetting sarah marshall,Comedy Romance,14.892569030639963
3863,5971,my neighbor totoro (tonari no totoro),Animation Children Drama Fantasy,14.888580151319974
3527,5266,panic room,Thriller,14.880298194073301
286,345,"adventures of priscilla, queen of the desert, the",Comedy Drama,14.872366344761792
647,898,"philadelphia story, the",Comedy Drama Romance,14.871304827650576
249,303,"quick and the dead, the",Action Thriller Western,14.838367011555833
2381,3361,bull durham,Comedy Drama Romance,14.829919266776214
289,348,bullets over broadway,Comedy,14.810405234042413
1942,2723,mystery men,Action Comedy Fantasy,14.777061006450978
763,1047,"long kiss goodnight, the",Action Drama Thriller,14.77562544448306
7737,122886,star wars: episode vii - the force awakens,Action Adventure Fantasy Sci-Fi IMAX,14.759818180629605
40,45,to die for,Comedy Drama Thriller,14.75752931638066
2215,3098,"natural, the",Drama,14.710816169743417
4941,8984,ocean's twelve,Action Comedy Crime Thriller,14.70994438894179
4820,8622,fahrenheit 9/11,Documentary,14.694192690288295
6183,61323,burn after reading,Comedy Crime Drama,14.635414190682168
5657,46723,babel,Drama Thriller,14.591869630071882
3419,5013,gosford park,Comedy Drama Mystery,14.573798180527223
3043,4361,tootsie,Comedy Romance,14.526843976514886
773,1061,sleepers,Thriller,14.508691665524978
3693,5574,"transporter, the",Action Crime,14.470156809688948
7574,112552,whiplash,Drama,14.466589777489364
6988,91542,sherlock holmes: a game of shadows,Action Adventure Comedy Crime Mystery Thriller,14.4211673158863
5474,39183,brokeback mountain,Drama Romance,14.346067511250101
181,225,disclosure,Drama Thriller,14.341989794470072
760,1042,that thing you do!,Comedy Drama,14.341845879572602
2614,3704,mad max beyond thunderdome,Action Adventure Sci-Fi,14.33624452715431
1978,2770,bowfinger,Comedy,14.327310031023977
2913,4148,hannibal,Horror Thriller,14.28483211227272
2101,2949,dr. no,Action Adventure Thriller,14.280395470067761
1588,2243,broadcast news,Comedy Drama Romance,14.278881657193931
1078,1476,private parts,Comedy Drama,14.248269369651275
3254,4718,american pie 2,Comedy,14.198620797240908
5221,30812,"aviator, the",Drama,14.189845145108977
1497,2109,"jerk, the",Comedy,14.180542379786958
6833,86332,thor,Action Adventure Drama Fantasy IMAX,14.171713702760538
749,1029,dumbo,Animation Children Drama Musical,14.15200330556791
793,1093,"doors, the",Drama,14.122408138336517
7745,122904,deadpool,Action Adventure Comedy Sci-Fi,14.01316954124908
1261,1792,u.s. marshals,Action Crime Thriller,13.964581771246731
751,1031,bedknobs and broomsticks,Adventure Children Musical,13.964134657479976
3669,5528,one hour photo,Drama Thriller,13.946308854338643
1627,2300,"producers, the",Comedy,13.945287347588595
2444,3450,grumpy old men,Comedy,13.937067865268991
664,915,sabrina,Comedy Romance,13.933630683572378
778,1077,sleeper,Comedy Sci-Fi,13.927974921071133
4304,6957,bad santa,Comedy Crime,13.910631121494871
6264,64957,"curious case of benjamin button, the",Drama Fantasy Mystery Romance,13.909006811195347
2518,3555,u-571,Action Thriller War,13.90262498746652
1511,2124,"addams family, the",Children Comedy Fantasy,13.880686138507727
1121,1566,hercules,Adventure Animation Children Comedy Musical,13.856958260952247
5184,27773,old boy,Mystery Thriller,13.82661033797406
2392,3386,jfk,Drama Mystery Thriller,13.809776150033265
2218,3101,fatal attraction,Drama Thriller,13.808288487381073
2275,3186,"girl, interrupted",Drama,13.77020065290085
52,60,"indian in the cupboard, the",Adventure Children Fantasy,13.760796094559787
5270,31685,hitch,Comedy Romance,13.758662827602993
891,1235,harold and maude,Comedy Drama Romance,13.75107618418004
1444,2046,flight of the navigator,Adventure Children Sci-Fi,13.74051329645555
2162,3034,robin hood,Adventure Animation Children Comedy Musical,13.714804020051623
7655,116797,the imitation game,Drama Thriller War,13.70366535405352
7974,139385,the revenant,Adventure Drama,13.690835028078144
614,832,ransom,Crime Thriller,13.687374571270926
4224,6787,all the president's men,Drama Thriller,13.64213730903583
3340,4873,waking life,Animation Drama Fantasy,13.634409390591701
3006,4299,"knight's tale, a",Action Comedy Romance,13.624052796110554
984,1343,cape fear,Thriller,13.616994702790171
5636,45720,"devil wears prada, the",Comedy Drama,13.603172694213047
7638,115617,big hero 6,Action Animation Comedy,13.56923793240788
6167,61024,pineapple express,Action Comedy Crime,13.568701813877322
5516,41569,king kong,Action Adventure Drama Fantasy Thriller,13.529133279953307
532,671,mystery science theater 3000: the movie,Comedy Sci-Fi,13.528060987945217
1473,2082,"mighty ducks, the",Children Comedy,13.516751664285966
1118,1562,batman & robin,Action Adventure Fantasy Thriller,13.45739022495307
1080,1479,"saint, the",Action Romance Sci-Fi Thriller,13.455291256472691
4866,8807,harold and kumar go to white castle,Adventure Comedy,13.44210786591995
1583,2232,cube,Horror Mystery Sci-Fi Thriller,13.43341589514785
6882,88125,harry potter and the deathly hallows: part 2,Action Adventure Drama Fantasy Mystery IMAX,13.428148563110039
2140,3006,"insider, the",Drama Thriller,13.351961474343744
303,362,"jungle book, the",Adventure Children Romance,13.272062445268517
3096,4446,final fantasy: the spirits within,Adventure Animation Fantasy Sci-Fi,13.262221770703249
986,1345,carrie,Drama Fantasy Horror Thriller,13.256262202352094
671,922,sunset blvd. (a.k.a. sunset boulevard),Drama Film-Noir Romance,13.238586440291359
926,1271,fried green tomatoes,Comedy Crime Drama,13.229503600998619
1994,2795,national lampoon's vacation,Comedy,13.22537029457624
845,1186,"sex, lies, and videotape",Drama,13.215713476948896
509,628,primal fear,Crime Drama Mystery Thriller,13.187130033879772
4,5,father of the bride part ii,Comedy,13.154490265780655
677,930,notorious,Film-Noir Romance Thriller,13.152156203271662
627,852,tin cup,Comedy Drama Romance,13.150909122971413
3506,5219,resident evil,Action Horror Sci-Fi Thriller,13.150880747747276
706,968,night of the living dead,Horror Sci-Fi Thriller,13.110615087918177
5850,52281,grindhouse,Action Crime Horror Sci-Fi Thriller,13.108177886396234
5906,53972,live free or die hard,Action Adventure Crime Thriller,13.081526394319955
1706,2393,star trek: insurrection,Action Drama Romance Sci-Fi,13.051714598609813
1133,1587,conan the barbarian,Action Adventure Fantasy,13.039496072505006
392,475,in the name of the father,Drama,13.010208109788845
5917,54259,stardust,Adventure Comedy Fantasy Romance,13.008690238076962
1388,1982,halloween,Horror,13.002664287308509
5174,27706,lemony snicket's a series of unfortunate events,Adventure Children Comedy Fantasy,12.999818717493635
2900,4128,"lost boys, the",Comedy Horror Thriller,12.954860015921575
2139,3005,"bone collector, the",Thriller,12.937441535742206
226,277,miracle on 34th street,Drama,12.9364412335899
1529,2145,pretty in pink,Comedy Drama Romance,12.90172192924739
3013,4310,pearl harbor,Action Drama Romance War,12.89657253018738
558,720,wallace & gromit: the best of aardman animation,Adventure Animation Comedy,12.892997120274634
3358,4901,spy game,Action Crime Drama Thriller,12.823492683702721
6118,59615,indiana jones and the kingdom of the crystal skull,Action Adventure Comedy Sci-Fi,12.823389674722279
2423,3424,do the right thing,Drama,12.82140870041167
480,585,"brady bunch movie, the",Comedy,12.80216507666655
2262,3168,easy rider,Adventure Drama,12.789336523428064
5941,54997,3:10 to yuma,Action Crime Drama Western,12.773911706547478
6020,56757,sweeney todd: the demon barber of fleet street,Drama Horror Musical Thriller,12.771015063350141
1790,2501,october sky,Drama,12.764337971073928
3715,5617,secretary,Comedy Drama Romance,12.763057597600731
6643,79091,despicable me,Animation Children Comedy Crime,12.761647235206958
2557,3624,shanghai noon,Action Adventure Comedy Western,12.75752151752082
837,1175,delicatessen,Comedy Drama Romance,12.750984917949324
1456,2064,roger & me,Documentary,12.738354269031623
6885,88163,"crazy, stupid, love.",Comedy Drama Romance,12.73166791763887
5618,45186,mission: impossible iii,Action Adventure Thriller,12.669999255279453
1734,2423,christmas vacation (national lampoon's christmas vacation),Comedy,12.635221315285259
2831,4015,"dude, where's my car?",Comedy Sci-Fi,12.631683388847883
980,1339,dracula (bram stoker's dracula),Fantasy Horror Romance Thriller,12.62432627129236
1540,2160,rosemary's baby,Drama Horror Thriller,12.614488257792715
3989,6281,phone booth,Drama Thriller,12.590138911586184
2025,2841,stir of echoes,Horror Mystery Thriller,12.56179453764123
5201,27831,layer cake,Crime Drama Thriller,12.554492626534213
2461,3476,jacob's ladder,Horror Mystery,12.541588691621179
1424,2020,dangerous liaisons,Drama Romance,12.534458318001072
3352,4890,shallow hal,Comedy Fantasy Romance,12.514168648550175
2567,3638,moonraker,Action Adventure Sci-Fi Thriller,12.487800853483702
3154,4545,short circuit,Comedy Sci-Fi,12.487794904284009
3244,4701,rush hour 2,Action Comedy,12.4768216617866
5890,53322,ocean's thirteen,Crime Thriller,12.46547884710494
5456,37733,"history of violence, a",Action Crime Drama Thriller,12.458349565644918
5226,30825,meet the fockers,Comedy,12.450960006034537
3208,4638,jurassic park iii,Action Adventure Sci-Fi Thriller,12.446826512040786
7539,111362,x-men: days of future past,Action Adventure Sci-Fi,12.444783820197976
924,1269,arsenic and old lace,Comedy Mystery Thriller,12.434250578053412
2317,3257,"bodyguard, the",Drama Romance Thriller,12.433959496423444
559,724,"craft, the",Drama Fantasy Horror Thriller,12.433360178872235
7301,102125,iron man 3,Action Sci-Fi Thriller IMAX,12.405523841806374
619,838,emma,Comedy Drama Romance,12.399739687377405
1691,2376,"view to a kill, a",Action Adventure Thriller,12.361430463480747
5665,46970,talladega nights: the ballad of ricky bobby,Action Comedy,12.345662020481747
1329,1918,lethal weapon 4,Action Comedy Crime Thriller,12.345142375402617
1943,2724,runaway bride,Comedy Romance,12.32452245995012
1474,2083,"muppet christmas carol, the",Children Comedy Musical,12.308565271161955
6228,63113,quantum of solace,Action Adventure Thriller,12.28389715821939
3852,5954,25th hour,Crime Drama,12.277648560713768
680,933,to catch a thief,Crime Mystery Romance Thriller,12.244969355117343
2835,4019,finding forrester,Drama,12.23333653909813
6343,68319,x-men origins: wolverine,Action Sci-Fi Thriller,12.220185273096089
2734,3882,bring it on,Comedy,12.208995372407944
3812,5872,die another day,Action Adventure Thriller,12.20709256680047
4318,6979,wargames,Drama Sci-Fi Thriller,12.20000231832619
948,1293,gandhi,Drama,12.176709734434226
881,1224,henry v,Action Drama Romance War,12.154979941929135
747,1027,robin hood: prince of thieves,Adventure Drama,12.143027607798878
841,1179,"grifters, the",Crime Drama Film-Noir,12.110334383736618
1876,2616,dick tracy,Action Crime,12.076698671968789
